Date,ADVANC.BK,AOT.BK,BBL.BK,BDMS.BK,BH.BK,CPALL.BK,CPF.BK,CPN.BK,DELTA.BK,HMPRO.BK,INTUCH.BK,IVL.BK,KBANK.BK,KTB.BK,MINT.BK,PTT.BK,PTTEP.BK,SCC.BK,TRUE.BK,TTB.BK
2014-01-23,133.03294372558594,14.868106842041016,120.61402130126953,9.80034351348877,69.50275421142578,33.5511474609375,22.33190155029297,33.475826263427734,3.9027600288391113,5.052117824554443,40.85337448120117,16.359317779541016,129.58631896972656,11.255950927734375,17.665889739990234,17.813947677612305,96.66580200195312,283.7102966308594,5.993436813354492,1.4088921546936035
2014-01-24,133.03294372558594,15.578225135803223,120.27616119384766,9.6783447265625,68.8858871459961,33.13692855834961,22.33190155029297,33.686363220214844,3.9965755939483643,5.052117824554443,41.275997161865234,16.511493682861328,129.95657348632812,11.255950927734375,17.828710556030273,17.937225341796875,99.37606048583984,287.8621826171875,5.993436813354492,1.4212509393692017
2014-01-27,129.9391326904297,15.533843040466309,117.91119384765625,9.637680053710938,68.06336212158203,33.13692855834961,21.773605346679688,32.212581634521484,3.9027600288391113,4.912556171417236,40.571624755859375,15.902775764465332,126.99461364746094,10.813301086425781,17.177433013916016,17.444108963012695,96.9669189453125,278.1745300292969,5.874361991882324,1.3718160390853882
2014-01-28,127.46409606933594,15.001254081726074,115.54618835449219,9.434354782104492,68.06336212158203,32.92982864379883,21.215307235717773,31.37042236328125,3.921522378921509,4.717171669006348,40.14900207519531,15.902775764465332,125.51364135742188,10.686830520629883,16.93320083618164,17.135908126831055,94.25666809082031,276.79058837890625,5.715595722198486,1.35945725440979
2014-01-29,128.70164489746094,15.356313705444336,115.20835876464844,9.515685081481934,68.47462463378906,32.72272491455078,20.843109130859375,31.58096694946289,3.9402859210968018,4.693082809448242,40.14900207519531,15.902775764465332,125.88385009765625,10.560359954833984,17.177433013916016,16.889352798461914,94.55783081054688,278.1745300292969,5.63621187210083,1.3718160390853882
2014-01-30,126.84536743164062,15.445076942443848,114.19477844238281,9.515685081481934,68.26900482177734,32.30850601196289,20.657012939453125,31.58096694946289,3.9402859210968018,4.693082809448242,39.16289138793945,15.598418235778809,126.62434387207031,10.433889389038086,17.014612197875977,16.642791748046875,93.95555114746094,278.1745300292969,5.596519470214844,1.35945725440979
2014-01-31,129.32037353515625,15.223164558410645,115.8840560913086,9.597015380859375,69.0915298461914,32.51561737060547,21.215307235717773,31.58096694946289,3.977813243865967,4.769646167755127,39.726383209228516,15.75059986114502,125.88385009765625,10.560359954833984,16.93320083618164,17.012632369995117,92.14872741699219,280.9423828125,5.715595722198486,1.4088921546936035
2014-02-03,133.03294372558594,15.666991233825684,118.92472839355469,9.637680053710938,69.7083969116211,32.72272491455078,21.587507247924805,32.00204849243164,4.034102439880371,4.884644985198975,40.571624755859375,16.054956436157227,126.25408935546875,10.686830520629883,17.665889739990234,17.135908126831055,93.95555114746094,282.3264465332031,5.834669589996338,1.4212509393692017
2014-02-04,130.55789184570312,15.533843040466309,116.221923828125,9.597015380859375,68.8858871459961,32.30850601196289,21.029211044311523,31.15988540649414,4.015338897705078,4.828819274902344,40.14900207519531,15.826688766479492,122.9218978881836,10.623594284057617,17.503068923950195,16.827707290649414,92.75096893310547,280.9423828125,5.715595722198486,1.3965338468551636
2014-02-05,130.55789184570312,15.400694847106934,116.8976058959961,9.6783447265625,68.06336212158203,32.30850601196289,21.029211044311523,31.15988540649414,3.9965755939483643,4.884644985198975,40.14900207519531,15.902775764465332,125.14337158203125,10.623594284057617,17.828710556030273,16.704431533813477,93.35326385498047,279.5585021972656,5.675902843475342,1.4088921546936035
2014-02-06,131.79542541503906,15.622608184814453,117.23546600341797,9.80034351348877,69.50275421142578,32.51561737060547,21.215307235717773,32.00204849243164,3.921522378921509,5.024204730987549,40.28988265991211,16.13104820251465,124.40287017822266,10.686830520629883,18.154348373413086,16.950992584228516,94.85896301269531,287.8621826171875,5.834669589996338,1.445968747138977
2014-02-07,130.55789184570312,15.445076942443848,117.91119384765625,9.637680053710938,69.50275421142578,32.92982864379883,21.029211044311523,32.212581634521484,3.8277065753936768,4.968381881713867,40.430755615234375,15.978869438171387,124.03262329101562,10.623594284057617,17.991531372070312,17.629030227661133,93.35326385498047,287.8621826171875,5.755286693572998,1.4583269357681274
2014-02-10,130.55789184570312,15.223164558410645,116.8976058959961,9.597015380859375,69.7083969116211,32.30850601196289,20.843109130859375,32.00204849243164,3.8652334213256836,4.85673189163208,40.571624755859375,16.054956436157227,122.55164337158203,10.750066757202148,18.317167282104492,17.690670013427734,92.14872741699219,283.7102966308594,5.675902843475342,1.4336097240447998
2014-02-11,129.32037353515625,15.311932563781738,119.26263427734375,9.719012260437012,69.50275421142578,32.10139465332031,20.843109130859375,32.633663177490234,3.8839964866638184,4.968381881713867,40.71250534057617,16.20713233947754,123.2921371459961,10.93977165222168,18.23575782775879,17.813947677612305,92.76301574707031,286.47821044921875,5.715595722198486,1.445968747138977
2014-02-12,132.41419982910156,15.666991233825684,120.95188903808594,9.841008186340332,71.55907440185547,32.10139465332031,20.284814834594727,33.05474853515625,3.921522378921509,5.1358537673950195,41.83949661254883,16.815855026245117,125.88385009765625,11.192715644836426,18.64280891418457,18.060508728027344,93.37734985351562,290.630126953125,5.874361991882324,1.4706860780715942
2014-02-13,133.03294372558594,15.622608184814453,119.60047912597656,9.92233657836914,70.9421615600586,31.8942928314209,19.35432243347168,33.265281677246094,3.9027600288391113,5.024204730987549,42.12123107910156,16.73976707458496,124.40287017822266,11.129481315612793,19.375492095947266,17.813947677612305,93.68453216552734,287.8621826171875,5.715595722198486,1.532479166984558
